APPOINTMENT_BOOKING_SUMMARY_ID,DATE,HF_CODE,HF_NAME,STATE,TOTAL_SLOTS,AVAILABLE_SLOTS,ACTIVE,WORKING_DAY,SCHEDULED_ID,SCHEDULED_NAME,SERVICE_CODE,booked,cancelled,TOTAL STOK VAKSIN
67afd6211c66da69d7a140e6,2025-03-24 08:00:00,21-08090100,KLINIK KESIHATAN ULU DEDAP,PERAK,5,5,true,true,67ae95be53158407a6dccaec,Tempahan Suntikan Vaksin Influenza Warga Emas,GS017,0,0,0
67b56c1840024011e5f01887,2025-09-19 08:00:00,21-12090079,Klinik Kesihatan Matunggong,SABAH,11,11,true,true,67b56b7453158407a6dd1222,Influenza Vaksin Untuk Warga Emas Berisiko,GS017,0,0,0
67bb32eea56ed32ecfa959e5,2025-04-10 08:00:00,21-02090079,KLINIK KESIHATAN SUNGAI TIANG,KEDAH,4,4,true,true,67ad7f2453158407a6dcb8c2,Perkhidmatan Imunisasi Influenza bagi Warga Emas,GS017,0,0,0
67b26fcb53158407a6dcee65,2025-10-12 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,5,5,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67ae8c8753158407a6dcca21,2025-03-13 08:00:00,21-10090069,KLINIK KESIHATAN SUNGAI PELEK,SELANGOR,5,5,true,true,67aab8bb1c66da69d7a106dc,Influenza Warga Emas,GS017,5,0,0
67af24e240024011e5efd92c,2025-04-18 08:00:00,21-04020030,KLINIK KESIHATAN SIMPANG BEKOH,MELAKA,4,4,true,true,67af24301c66da69d7a13e82,INFLUENZA VACCINATION,GS017,4,5,0
67ad64f81c66da69d7a11652,2025-02-25 08:00:00,21-08050093,KLINIK KESIHATAN TANJUNG RAMBUTAN,PERAK,11,0,true,true,67ad37d81c66da69d7a111e7,vaksin influenza warga emas,GS017,11,1,0
67aea0bc53158407a6dccc45,2025-03-10 08:00:00,21-01010101,KLINIK KESIHATAN SRI GADING,JOHOR,5,5,true,true,67a97ff0e8b7ff765f0dbe9c,IMUNISASI INFLUENZA (WARGA EMAS),GS017,0,5,0
67adabe61c66da69d7a12657,2025-02-26 08:00:00,21-14010014,KLINIK KESIHATAN JINJANG,W.P. KUALA LUMPUR,5,5,true,true,67adab3453158407a6dcc249,INFLUENZA WE,GS017,5,0,0
67aeafaf40024011e5efd28d,2025-09-15 08:00:00,21-08070417,KLINIK KESIHATAN SIMPANG,PERAK,10,10,true,true,67a96559e8b7ff765f0dbe2c,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67b1f677f3c70200ba3a6c0d,2025-05-16 08:00:00,21-04020030,KLINIK KESIHATAN SIMPANG BEKOH,MELAKA,4,4,true,true,67af24301c66da69d7a13e82,INFLUENZA VACCINATION,GS017,4,3,0
67b26fcb53158407a6dcee7d,2025-11-13 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,3,3,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67b27f221c66da69d7a14d8e,2025-02-25 08:00:00,21-08050054,KLINIK KESIHATAN KAMPUNG SIMEE,PERAK,4,4,true,true,67ada1c653158407a6dcc1bd,SERVICE OLDER PERSON INFLUENZA IMMUNIZATION,GS017,4,0,0
67b28846b4739b0cfe4b11f3,2025-03-10 08:00:00,21-13260045,KLINIK KESIHATAN BALAI RINGIN,SARAWAK,1,1,true,true,67b2860f53158407a6dcf03f,Vaccine,GS017,0,0,0
67b6a79b1c66da69d7a171ce,2025-03-17 08:00:00,21-01040129,KLINIK KESIHATAN AIR TAWAR 5 (FELDA),JOHOR,10,20,true,true,67b6a62b1c66da69d7a171b6,VAKSIN INFLUENZA (WARGA EMAS),GS017,0,0,0
67b7e9eb1c66da69d7a175fa,2025-09-26 08:00:00,21-12080085,KLINIK KESIHATAN MENUMBOK,SABAH,10,10,true,true,67b7e9471c66da69d7a1755b,Influenza Vaccination,GS017,0,0,0
67b26fca53158407a6dcee31,2025-07-30 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,5,5,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
671ba6b885312825d5171dae,2025-10-24 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,30,30,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
67b2e36d40024011e5eff81e,2025-04-13 08:00:00,21-11070031,KLINIK KESIHATAN KAMPUNG RAHMAT,TERENGGANU,16,16,true,true,67aa9c511c66da69d7a10539,IMUNISASI INFLUENZA WARGA EMAS,GS017,0,0,0
67b82c8d40024011e5f02634,2025-11-07 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67b9ebaa40024011e5f030ac,2025-04-22 08:00:00,21-10010030,KLINIK KESIHATAN BATU ARANG,SELANGOR,8,8,true,true,67ae9dc353158407a6dccbfb,Influenza  vaksin warga emas,GS017,0,0,0
67ad3e7e1c66da69d7a11241,2025-04-16 08:00:00,21-04010014,KLINIK KESIHATAN DURIAN TUNGGAL,MELAKA,4,2,true,true,67abef431c66da69d7a10b89,INFLUENZA WARGA EMAS ,GS017,0,2,0
67b70c811c66da69d7a17348,2025-03-04 08:00:00,21-01080035,KLINIK KESIHATAN BANDAR PUTRA,JOHOR,5,5,true,true,67ad8a8153158407a6dcbc35,Perkhidmatan Imunisasi Influenza bagi Warga Emas,GS017,0,0,0
67bb3540e8fcbe4bbb1cfebb,2025-02-26 08:00:00,21-01060057,KLINIK KESIHATAN MUAR,JOHOR,10,10,true,true,67934b24e8b7ff765f0d6fc4,Influenza Vaccine for WE KK Muar 2025,GS017,0,0,0
67b153db1c66da69d7a1482f,2025-03-06 08:00:00,21-10072313,KLINIK KESIHATAN DESA PUTRA,SELANGOR,3,3,true,true,67aef23253158407a6dcd56f,Vaksin Influenza bagi Warga Emas,GS017,3,0,0
67aead38ea260f65096eb75d,2025-02-28 08:00:00,21-08010328,KLINIK KESIHATAN TAPAH ROAD,PERAK,2,2,true,true,67adce9a53158407a6dcc47b,Vaksin warga emas,GS017,2,0,75
67b26fcb53158407a6dcee66,2025-10-13 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,5,5,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67b9f57640024011e5f03215,2025-03-07 08:00:00,21-13110388,KLINIK KESIHATAN BRAANG BAYUR,SARAWAK,1,1,true,true,67b1f1f19a670d0e348cc48e,TEMUJANJI PERKHIDMATAN IMUNISASI INFLUENZA WARGA EMAS ,GS017,1,0,0
67aeaac6f99b747af0c6724b,2025-03-05 08:00:00,21-13280185,KLINIK KESIHATAN SEBUYAU,SARAWAK,12,12,true,true,67aea49053158407a6dcccdd,Imunisasi Influenza untuk Warga Emas,GS017,2,0,0
67b56c1740024011e5f01838,2025-03-20 08:00:00,21-12090079,Klinik Kesihatan Matunggong,SABAH,11,11,true,true,67b56b7453158407a6dd1222,Influenza Vaksin Untuk Warga Emas Berisiko,GS017,0,0,0
67b2806340024011e5efec22,2025-05-07 08:00:00,21-03070117,KLINIK KESIHATAN CHERANG HANGUS,KELANTAN,10,10,true,true,67ad66681c66da69d7a11661,Imunisasi,GS017,0,0,0
662d06eb31df8d2416dfc288,2025-04-21 08:00:00,21-03070230,KLINIK KESIHATAN PANGKAL KALA,KELANTAN,7,7,true,true,63d9b8742085a67e64112878,OPD,"GS001,GS017",0,0,0
67b7e9eb1c66da69d7a17601,2025-10-07 08:00:00,21-12080085,KLINIK KESIHATAN MENUMBOK,SABAH,5,5,true,true,67b7e9471c66da69d7a1755b,Influenza Vaccination,GS017,0,0,0
66509f9c223d0641b7a1cf30,2025-05-18 08:00:00,21-03070230,KLINIK KESIHATAN PANGKAL KALA,KELANTAN,7,7,true,true,63d9b8742085a67e64112878,OPD,"GS001,GS017",0,0,0
67b7e9e91c66da69d7a1757b,2025-04-02 08:00:00,21-12080085,KLINIK KESIHATAN MENUMBOK,SABAH,10,10,true,true,67b7e9471c66da69d7a1755b,Influenza Vaccination,GS017,0,0,0
67b7e9e91c66da69d7a17577,2025-03-27 08:00:00,21-12080085,KLINIK KESIHATAN MENUMBOK,SABAH,5,5,true,true,67b7e9471c66da69d7a1755b,Influenza Vaccination,GS017,0,0,0
65f84d2ec5ed0f42cb9b73a2,2025-03-17 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,40,40,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
67ae36bf1c66da69d7a12b77,2025-02-28 08:00:00,21-09010007,KLINIK KESIHATAN KUALA PERLIS,PERLIS,5,3,true,true,67ae324e1c66da69d7a12b6a,PROGRAM IMUNISASI INFLUENZA DI KALANGAN WARGA EMAS,GS017,5,1,0
67b42305d9c38c4bba5a9e93,2025-05-27 08:00:00,21-08020360,KLINIK KESIHATAN TELUK INTAN,PERAK,12,12,true,true,67a71781e8b7ff765f0db566,Influenza Warga Emas,GS017,0,0,0
67b82c8b40024011e5f025b1,2025-05-08 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67b82c8d40024011e5f02650,2025-12-17 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67b5336d40024011e5f015b0,2025-05-29 08:00:00,21-10092303,KLINIK KESIHATAN HULU BERNAM,SELANGOR,1,1,true,true,67b2c2731c66da69d7a15223,program vaksinasi influenza warga emas,GS017,0,0,0
67b444e91c66da69d7a16535,2025-02-24 08:00:00,21-02010065,KLINIK KESIHATAN MALAU,KEDAH,4,4,true,true,67ae965e53158407a6dccaf3,Vaksin Influenza Untuk Wargamas,GS017,0,0,35
67aef89a53158407a6dcd6b3,2025-03-06 08:00:00,21-10040042,KLINIK KESIHATAN KAPAR,SELANGOR,8,8,true,true,67aef8161c66da69d7a13a77,INFLUENZA KOMORBID WARGA EMAS,GS017,7,0,0
67b286331c66da69d7a14f41,2025-05-13 08:00:00,21-12060059,KLINIK KESIHATAN INANAM,SABAH,7,7,true,true,67b285f453158407a6dcf03e,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67b82cbb1c66da69d7a176d1,2025-02-27 08:00:00,21-13040381,KLINIK KESIHATAN MID LAYAR,SARAWAK,2,2,true,true,67aea7961c66da69d7a1304b,Influenza,GS017,2,0,13
67b3d3cf1c66da69d7a15c1f,2025-06-25 08:00:00,21-08070078,KLINIK KESIHATAN POKOK ASSAM,PERAK,8,8,true,true,67b1e1a21c66da69d7a14af9,Influenza Vaccine For Senior Citizen,GS017,0,0,0
67b8a4cc963add437ca38b87,2025-03-04 08:00:00,21-13190128,KLINIK KESIHATAN JALAN MERBAU,SARAWAK,12,12,true,true,67af183953158407a6dcda73,Influenza immunization for senior citizen,GS017,12,0,0
67b0a7a41c66da69d7a14639,2025-04-30 08:00:00,21-10040048,KLINIK KESIHATAN PANDAMARAN,SELANGOR,5,5,true,true,67b09fab53158407a6dce17f,Influenza immunization for senior citizen 60 years old and above,GS017,5,1,0
67b5336d40024011e5f015b7,2025-06-09 08:00:00,21-10092303,KLINIK KESIHATAN HULU BERNAM,SELANGOR,1,1,true,true,67b2c2731c66da69d7a15223,program vaksinasi influenza warga emas,GS017,0,0,0
67b7e9e91c66da69d7a17564,2025-02-28 08:00:00,21-12080085,KLINIK KESIHATAN MENUMBOK,SABAH,10,10,true,true,67b7e9471c66da69d7a1755b,Influenza Vaccination,GS017,0,0,0
67ad8f6c1c66da69d7a11ffd,2025-02-25 08:00:00,21-08070384,KLINIK KESIHATAN TAIPING,PERAK,10,0,true,true,67a953b1e8b7ff765f0dbdfb,VAKSINASI INFLUENZA UNTUK WARGAMAS,GS017,10,1,0
67af01631c66da69d7a13c06,2025-04-18 08:00:00,21-01050237,KLINIK KESIHATAN NITAR 1,JOHOR,8,8,true,true,67a44172e8b7ff765f0dac87,Imunisasi Influenza Warga emas,GS017,0,0,0
67ad48f940024011e5efb1bf,2025-05-13 08:00:00,21-14010017,KLINIK KESIHATAN PETALING BAHAGIA,W.P. KUALA LUMPUR,5,5,true,true,67a96d122ee7040562663377,older person influenza immunization,GS017,6,3,0
67aea9be1c66da69d7a1306d,2025-03-20 08:00:00,21-08050070,KLINIK KESIHATAN MENGLEMBU,PERAK,10,10,true,true,67ac3d721c66da69d7a10dd6,Older Person Influenza Immunization,GS017,10,1,0
67aeafaf40024011e5efd281,2025-08-28 08:00:00,21-08070417,KLINIK KESIHATAN SIMPANG,PERAK,10,10,true,true,67a96559e8b7ff765f0dbe2c,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67ad700040024011e5efb589,2025-03-17 08:00:00,21-04010024,KLINIK KESIHATAN MASJID TANAH,MELAKA,5,5,true,true,67ac1e611c66da69d7a10db0,VAKSIN INFLUENZA,GS017,0,0,0
67aec4211c66da69d7a133a6,2025-03-17 08:00:00,21-08060071,KLINIK KESIHATAN PADANG RENGAS,PERAK,8,8,true,true,67ada8c51c66da69d7a1262f,older people influenza vaccine,GS017,0,0,0
67aeaac6f99b747af0c67249,2025-03-03 08:00:00,21-13280185,KLINIK KESIHATAN SEBUYAU,SARAWAK,12,12,true,true,67aea49053158407a6dcccdd,Imunisasi Influenza untuk Warga Emas,GS017,2,0,0
67ad73ca40024011e5efb5d3,2025-02-25 08:00:00,21-03040059,KLINIK KESIHATAN KUBANG KERIAN,KELANTAN,2,2,true,true,67aadbe353158407a6dc9e42,IMUNISASI WARGAEMAS,GS017,2,2,0
67b3f85f53158407a6dcff30,2025-03-09 08:00:00,21-02030032,KLINIK KESIHATAN BANDAR ALOR SETAR,KEDAH,6,18,true,true,67ad3cd653158407a6dcac8b,Older Person Influenza Immunization,GS017,6,3,0
67ae893940024011e5efcb78,2025-02-24 08:00:00,21-10060036,KLINIK KESIHATAN IJOK,SELANGOR,3,3,true,true,67a2ace2e8b7ff765f0da49d,Influenza Vaccination Program,GS017,3,0,0
67b56c1840024011e5f0185f,2025-06-19 08:00:00,21-12090079,Klinik Kesihatan Matunggong,SABAH,11,11,true,true,67b56b7453158407a6dd1222,Influenza Vaksin Untuk Warga Emas Berisiko,GS017,0,0,0
67b7e9eb1c66da69d7a175dc,2025-08-15 08:00:00,21-12080085,KLINIK KESIHATAN MENUMBOK,SABAH,10,10,true,true,67b7e9471c66da69d7a1755b,Influenza Vaccination,GS017,0,0,0
67b9f0621c66da69d7a18058,2025-02-26 08:00:00,21-03040055,KLINIK KESIHATAN KOTA JEMBAL,KELANTAN,2,2,true,true,67b3ea191c66da69d7a15d89,Influenza Immunization for Senior Citizen,GS017,2,0,0
67ad3e7e1c66da69d7a1122c,2025-03-11 08:00:00,21-04010014,KLINIK KESIHATAN DURIAN TUNGGAL,MELAKA,4,0,true,true,67abef431c66da69d7a10b89,INFLUENZA WARGA EMAS ,GS017,4,0,0
67adb5e41c66da69d7a127b9,2025-02-25 08:00:00,21-02110039,KLINIK KESIHATAN YAN,KEDAH,6,6,true,true,67ad9fb41c66da69d7a12561,Vaksin Influenza,GS017,6,1,0
67b04f471c66da69d7a141f7,2025-04-13 08:00:00,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,true,true,67919c302ee704056265d56e,influanza adult,GS017,0,0,0
67b5311040024011e5f01556,2025-03-26 08:00:00,21-03100068,KLINIK KESIHATAN PENGKALAN KUBOR,KELANTAN,4,4,true,true,67b44a4553158407a6dd0b74,vaccine influenza warga emas ,GS017,0,0,0
67b82c8b40024011e5f025a6,2025-04-23 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67b9f57640024011e5f03213,2025-03-05 08:00:00,21-13110388,KLINIK KESIHATAN BRAANG BAYUR,SARAWAK,1,1,true,true,67b1f1f19a670d0e348cc48e,TEMUJANJI PERKHIDMATAN IMUNISASI INFLUENZA WARGA EMAS ,GS017,0,0,0
67aeafb040024011e5efd2c9,2025-12-08 08:00:00,21-08070417,KLINIK KESIHATAN SIMPANG,PERAK,10,10,true,true,67a96559e8b7ff765f0dbe2c,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67bb32b2e8fcbe4bbb1cfdc2,2025-03-06 08:00:00,21-04030027,KLINIK KESIHATAN PERINGGIT,MELAKA,8,8,true,true,67af072053158407a6dcd9ad,Influenza for Senior Citizen,GS017,0,0,0
67ad3e661c66da69d7a11211,2025-02-28 08:00:00,21-08080073,KLINIK KESIHATAN PANTAI REMIS,PERAK,4,4,true,true,67ad37981c66da69d7a111e5,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,4,1,0
67b6b14540024011e5f0220f,2025-03-03 08:00:00,21-03040033,KLINIK KESIHATAN BANDAR KOTA BHARU,KELANTAN,5,5,true,true,67ad9fb453158407a6dcc13e,Perkhidmatan Imunisasi Influenza bagi Warga Emas,GS017,5,1,0
67aea38f40024011e5efd016,2025-11-06 08:00:00,21-01010101,KLINIK KESIHATAN SRI GADING,JOHOR,5,5,true,true,67a97ff0e8b7ff765f0dbe9c,IMUNISASI INFLUENZA (WARGA EMAS),GS017,0,0,0
67b5ec490a49ab4af9a12980,2025-02-25 08:00:00,21-03040066,KLINIK KESIHATAN PENAMBANG,KELANTAN,10,10,true,true,67a983322ee70405626633dc,Influenza Warga Emas,GS017,0,0,0
67b26fca53158407a6dcee1f,2025-07-06 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,5,5,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67b2e37f40024011e5eff879,2025-07-23 08:00:00,21-12070116,KLINIK KESIHATAN TANDEK,SABAH,8,8,true,true,67b2e0451c66da69d7a152e8,Vaksin Influenza,GS017,0,0,0
67b5336c40024011e5f01570,2025-02-28 08:00:00,21-10092303,KLINIK KESIHATAN HULU BERNAM,SELANGOR,1,1,true,true,67b2c2731c66da69d7a15223,program vaksinasi influenza warga emas,GS017,1,1,0
67afed4753158407a6dcdece,2025-02-26 08:00:00,21-02050042,KLINIK KESIHATAN CHANGLOON,KEDAH,10,10,true,true,67ae9bc053158407a6dccbe7,Influenza Warga Emas,GS017,10,2,0
67b7e9ea1c66da69d7a175cb,2025-07-23 08:00:00,21-12080085,KLINIK KESIHATAN MENUMBOK,SABAH,10,10,true,true,67b7e9471c66da69d7a1755b,Influenza Vaccination,GS017,0,0,0
67bb3bed1c66da69d7a18475,2025-04-07 08:00:00,21-08050041,KLINIK KESIHATAN CHEMOR,PERAK,8,8,true,true,67ad47431c66da69d7a11378,INFLUENZA OLDER PEOPLE VACCINATION ,GS017,0,0,0
67af24e240024011e5efd929,2025-03-28 08:00:00,21-04020030,KLINIK KESIHATAN SIMPANG BEKOH,MELAKA,4,4,true,true,67af24301c66da69d7a13e82,INFLUENZA VACCINATION,GS017,4,0,0
67b26fc953158407a6dcedce,2025-03-13 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,3,3,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67b435f71c66da69d7a16359,2025-05-27 08:00:00,DB-9927,KLINIK KESIHATAN BHARU NRF,PAHANG,900,900,true,true,65a7ad4f19771c366ea74bd2,Virtual15Min,GS017,0,0,0
67aeb11140024011e5efd32c,2025-03-20 08:00:00,21-07040032,KLINIK KESIHATAN MAK MANDIN,PULAU PINANG,2,2,true,true,67ac095e1c66da69d7a10c82,INFLUENZA IMMUNIZATION,GS017,2,0,0
67b67f3853158407a6dd18a3,2025-03-20 08:00:00,21-08030076,KLINIK KESIHATAN PENGKALAN HULU,PERAK,8,8,true,true,67b281f91c66da69d7a14dba,Suntikan Vaksin Influenza Warga Emas,GS017,0,0,0
67af051053158407a6dcd95d,2025-02-24 08:00:00,21-01090327,KLINIK KESIHATAN SENAI,JOHOR,8,8,true,true,67aeba9c1c66da69d7a13316,OLDER PERSON INFLUENZA VACCINATION,GS017,8,3,0
67af24e240024011e5efd927,2025-03-14 08:00:00,21-04020030,KLINIK KESIHATAN SIMPANG BEKOH,MELAKA,4,4,true,true,67af24301c66da69d7a13e82,INFLUENZA VACCINATION,GS017,4,0,0
67b9e53a859f1d7d68519b25,2025-05-22 08:00:00,21-12160074,KLINIK KESIHATAN KUNDASANG,SABAH,1,1,true,true,67b29e2c1c66da69d7a150a0,Imunisasi influenza untuk warga emas,GS017,0,0,0
67ad885f53158407a6dcbc27,2025-03-20 08:00:00,21-01090063,KLINIK KESIHATAN KULAI BESAR,JOHOR,1,17,true,true,67ad85081c66da69d7a11df3,VAKSIN INFLUENZA WARGA EMAS,GS017,0,1,0
6720ec267feca42b88581be2,2025-10-28 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,40,40,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
67b27de71c66da69d7a14d6e,2025-09-12 08:00:00,21-01050071,KLINIK KESIHATAN MERSING KANAN,JOHOR,2,2,true,true,67a32341e8b7ff765f0da733,vaksin influenza WE,GS017,0,0,0
67b3d3cf1c66da69d7a15c21,2025-07-01 08:00:00,21-08070078,KLINIK KESIHATAN POKOK ASSAM,PERAK,8,8,true,true,67b1e1a21c66da69d7a14af9,Influenza Vaccine For Senior Citizen,GS017,0,0,0
67ad3e7f1c66da69d7a11250,2025-05-13 08:00:00,21-04010014,KLINIK KESIHATAN DURIAN TUNGGAL,MELAKA,4,4,true,true,67abef431c66da69d7a10b89,INFLUENZA WARGA EMAS ,GS017,0,0,0
67b539dd1c66da69d7a16a2a,2025-05-13 08:00:00,21-12250101,KLINIK KESIHATAN PUTATAN,SABAH,3,3,true,true,67b289a353158407a6dcf08b,Influenza Vaccine for elderly,GS017,0,0,0
67b82c8b40024011e5f02597,2025-04-02 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67b0866c1c66da69d7a14364,2025-03-04 08:00:00,21-08070038,KLINIK KESIHATAN CHANGKAT JERING,PERAK,5,10,true,true,67ae89d753158407a6dcc9ed,Vaksin Influenza,GS017,1,0,0
67ad640c40024011e5efb4fb,2025-02-26 08:00:00,21-10020025,KLINIK KESIHATAN AMPANG,SELANGOR,10,10,true,true,67ad619a1c66da69d7a1162f,Vaksin Influenza Warga Emas,GS017,10,0,0
67b6e35c40024011e5f022a1,2025-02-26 08:00:00,21-01010080,KLINIK KESIHATAN PARIT YAANI,JOHOR,2,2,true,true,67a2b9f0e8b7ff765f0da4ad,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67b0a68d7f547701c83f1f8d,2025-02-24 08:00:00,21-09010046,KLINIK KESIHATAN KUALA SANGLANG,PERLIS,5,0,true,true,67adc1991c66da69d7a1280b,OLDER PERSON INFLUENZA IMMUNIZATION,GS017,0,0,0
67b5310f40024011e5f01548,2025-03-06 08:00:00,21-03100068,KLINIK KESIHATAN PENGKALAN KUBOR,KELANTAN,10,10,true,true,67b44a4553158407a6dd0b74,vaccine influenza warga emas ,GS017,0,0,0
67ada79e1c66da69d7a12620,2025-02-25 08:00:00,21-08050041,KLINIK KESIHATAN CHEMOR,PERAK,8,8,true,true,67ad47431c66da69d7a11378,INFLUENZA OLDER PEOPLE VACCINATION ,GS017,8,0,0
67b8a4703ce78248137d30a8,2025-05-20 08:00:00,21-12250101,KLINIK KESIHATAN PUTATAN,SABAH,3,3,true,true,67b289a353158407a6dcf08b,Influenza Vaccine for elderly,GS017,0,0,0
67b89b029dce3e48b913cc2a,2025-03-26 08:00:00,21-08030065,KLINIK KESIHATAN LENGGONG,PERAK,5,5,true,true,67b579b41c66da69d7a16ae7,Influenza warga emas,GS017,0,0,0
67b82c8c40024011e5f0260c,2025-09-12 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67ad62b340024011e5efb4f6,2025-03-10 08:00:00,21-02080062,KLINIK KESIHATAN LUBUK MERBAU,KEDAH,1,5,true,true,67ad618d53158407a6dcb63f,VACCINE INFLUENZA,GS017,0,0,0
66fc047a6712ca3171e559a0,2025-09-30 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,40,40,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
67a370a9e8b7ff765f0da870,2025-05-05 08:00:00,21-08030077,KLINIK KESIHATAN PLANG,PERAK,21,21,true,true,63d1ed0a7e9b4a7330d82d12,PESAKIT LUAR,"GS001,GS011,GS017",0,0,0
67ad768c53158407a6dcb82e,2025-02-28 08:00:00,21-07030036,KLINIK KESIHATAN SEBERANG JAYA,PULAU PINANG,8,0,true,true,67ac3ffe1c66da69d7a10ddc,Perkhidmatan Imunisasi Influenza bagi Warga Emas,GS017,8,1,0
67af5aae53158407a6dcde7d,2025-03-07 08:00:00,21-08060612,KLINIK KESIHATAN KUALA KANGSAR,PERAK,10,8,true,true,67a2da7be8b7ff765f0da580,INFLUENZA,GS017,7,0,0
67b435f91c66da69d7a163d2,2025-09-25 08:00:00,DB-9927,KLINIK KESIHATAN BHARU NRF,PAHANG,900,900,true,true,65a7ad4f19771c366ea74bd2,Virtual15Min,GS017,0,0,0
67b435fa1c66da69d7a163ee,2025-10-23 08:00:00,DB-9927,KLINIK KESIHATAN BHARU NRF,PAHANG,900,900,true,true,65a7ad4f19771c366ea74bd2,Virtual15Min,GS017,0,0,0
67ad91ef53158407a6dcbe5b,2025-03-10 08:00:00,21-02070027,KLINIK KESIHATAN AIR HANGAT,KEDAH,3,0,true,true,67906371e8b7ff765f0d5e89,Vaksin Influenza,GS017,0,0,0
67b7e9ea1c66da69d7a175a4,2025-05-29 08:00:00,21-12080085,KLINIK KESIHATAN MENUMBOK,SABAH,5,5,true,true,67b7e9471c66da69d7a1755b,Influenza Vaccination,GS017,0,0,0
67b2928b04431071f35b9742,2025-02-26 08:00:00,21-03070075,KLINIK KESIHATAN TENDONG,KELANTAN,12,12,true,true,67b292701c66da69d7a14fe7,INFLUENZA VACCINATION ,GS017,0,0,0
67b26fcb53158407a6dcee63,2025-10-08 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,5,5,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67b26fca53158407a6dcee00,2025-05-22 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,3,3,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67ad90d440024011e5efbf23,2025-02-28 08:00:00,21-08010095,KLINIK KESIHATAN TAPAH,PERAK,8,1,true,true,67acac901c66da69d7a11093,Influenza Vaccine for WE,GS017,8,0,0
